,user_id,status_id,created_at,screen_name,text,source,display_text_width,reply_to_status_id,reply_to_user_id,reply_to_screen_name,is_quote,is_retweet,favorite_count,retweet_count,quote_count,reply_count,hashtags,symbols,urls_url,urls_t.co,urls_expanded_url,media_url,media_t.co,media_expanded_url,media_type,ext_media_url,ext_media_t.co,ext_media_expanded_url,ext_media_type,mentions_user_id,mentions_screen_name,lang,quoted_status_id,quoted_text,quoted_created_at,quoted_source,quoted_favorite_count,quoted_retweet_count,quoted_user_id,quoted_screen_name,quoted_name,quoted_followers_count,quoted_friends_count,quoted_statuses_count,quoted_location,quoted_description,quoted_verified,retweet_status_id,retweet_text,retweet_created_at,retweet_source,retweet_favorite_count,retweet_retweet_count,retweet_user_id,retweet_screen_name,retweet_name,retweet_followers_count,retweet_friends_count,retweet_statuses_count,retweet_location,retweet_description,retweet_verified,place_url,place_name,place_full_name,place_type,country,country_code,geo_coords,coords_coords,bbox_coords,status_url,name,location,description,url,protected,followers_count,friends_count,listed_count,statuses_count,favourites_count,account_created_at,verified,profile_url,profile_expanded_url,account_lang,profile_banner_url,profile_background_url,profile_image_url
1,276303502,1.45556E+18,1635866590,jamespizzurro,"Last week, compared to the week prior, Metrorail ridership declined by another ~4% while Metrobus ridership declined by ~3%.

Since the week before all 7000-series railcars were pulled, weekly Metrorail ridership is down ~20% where weekly Metrobus ridership is up ~4.5%. #wmata https://t.co/btbCQdglZv",TweetDeck,277,NA,NA,NA,FALSE,FALSE,5,1,NA,NA,wmata,NA,NA,NA,NA,http://pbs.twimg.com/media/FDMsOICWYAAu24a.png,https://t.co/btbCQdglZv,https://twitter.com/jamespizzurro/status/1455556094298832909/photo/1,photo,http://pbs.twimg.com/media/FDMsOICWYAAu24a.png,https://t.co/btbCQdglZv,https://twitter.com/jamespizzurro/status/1455556094298832909/photo/1,NA,NA,NA,en,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c(NA, NA)","c(NA, NA)","c(NA, NA, NA, NA, NA, NA, NA, NA)",https://twitter.com/jamespizzurro/status/1455556094298832909,James Pizzurro,"Arlington, VA",Software engineer working and living in NoVa. Lead developer of @dcmetrohero and transit rider advocate. I talk about @wmata (and now global pandemics!) a lot.,https://t.co/EZXeB7vUYY,FALSE,827,117,34,16017,3508,1301798819,FALSE,https://t.co/EZXeB7vUYY,http://www.jamespizzurro.com,NA,https://pbs.twimg.com/profile_banners/276303502/1487179522,http://abs.twimg.com/images/themes/theme14/bg.gif,http://pbs.twimg.com/profile_images/1262946356592852996/PHhZXIr0_normal.jpg
2,276303502,1.45312E+18,1635284599,jamespizzurro,#WMATA's got a new RFI out for replacing some of the bus shelters it owns throughout the DMV: https://t.co/ruKDMGAXiZ https://t.co/Jye9noGVIT,Twitter for Android,117,NA,NA,NA,FALSE,FALSE,0,0,NA,NA,WMATA,NA,wmata.com/initiatives/ca…,https://t.co/ruKDMGAXiZ,https://www.wmata.com/initiatives/capital-improvement-program/upload/Metrobus-Shelter-Replacement-RFI_updated.pdf,http://pbs.twimg.com/media/FCqAb4XXIAQ1xDv.jpg,https://t.co/Jye9noGVIT,https://twitter.com/jamespizzurro/status/1453115047971115010/photo/1,photo,http://pbs.twimg.com/media/FCqAb4XXIAQ1xDv.jpg,https://t.co/Jye9noGVIT,https://twitter.com/jamespizzurro/status/1453115047971115010/photo/1,NA,NA,NA,en,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c(NA, NA)","c(NA, NA)","c(NA, NA, NA, NA, NA, NA, NA, NA)",https://twitter.com/jamespizzurro/status/1453115047971115010,James Pizzurro,"Arlington, VA",Software engineer working and living in NoVa. Lead developer of @dcmetrohero and transit rider advocate. I talk about @wmata (and now global pandemics!) a lot.,https://t.co/EZXeB7vUYY,FALSE,827,117,34,16017,3508,1301798819,FALSE,https://t.co/EZXeB7vUYY,http://www.jamespizzurro.com,NA,https://pbs.twimg.com/profile_banners/276303502/1487179522,http://abs.twimg.com/images/themes/theme14/bg.gif,http://pbs.twimg.com/profile_images/1262946356592852996/PHhZXIr0_normal.jpg
3,276303502,1.45414E+18,1635529816,jamespizzurro,Notable that #WMATA keeps leaving Metrobus ridership out of these updates while citing Metrorail ridership even though weekly Metrobus ridership increased ~8% last week over the week prior. https://t.co/o0TgxTyppM,TweetDeck,189,NA,NA,NA,TRUE,FALSE,8,1,NA,NA,WMATA,NA,twitter.com/JWPascale/stat…,https://t.co/o0TgxTyppM,https://twitter.com/JWPascale/status/1454141256334987270,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,en,1.45414E+18,"Metro's daily update is just text today:
- 32 trains today (one more than rest of week)
- Wed., Thurs. rail ridership about 175,000 trips, a 4% over last week
- Working to add thirty 2000-series trains, two 3000-series trains ASAP
- Work ongoing at Shady Grove Yard to move trains",1635529266,Twitter Web App,10,1,17528931,JWPascale,Jordan Pascale<U+0001F399><U+FE0F> #WeMakeWAMU,9731,3065,39281,"Washington, D.C. ","Local transportation reporter @WAMU885, D.C.'s @NPR station + @DCist. I like maps. Nebraskan. Husker <U+0001F3C8><U+0001F3C0>. ATL <U+26BE>. Always curious. Email me: jpascale@wamu.org.",TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c(NA, NA)","c(NA, NA)","c(NA, NA, NA, NA, NA, NA, NA, NA)",https://twitter.com/jamespizzurro/status/1454143562552070149,James Pizzurro,"Arlington, VA",Software engineer working and living in NoVa. Lead developer of @dcmetrohero and transit rider advocate. I talk about @wmata (and now global pandemics!) a lot.,https://t.co/EZXeB7vUYY,FALSE,827,117,34,16017,3508,1301798819,FALSE,https://t.co/EZXeB7vUYY,http://www.jamespizzurro.com,NA,https://pbs.twimg.com/profile_banners/276303502/1487179522,http://abs.twimg.com/images/themes/theme14/bg.gif,http://pbs.twimg.com/profile_images/1262946356592852996/PHhZXIr0_normal.jpg
4,276303502,1.45306E+18,1635270624,jamespizzurro,"Can't help but shake the idea that maybe #WMATA is spinning this narrative that Metrobus ridership isn't significantly increasing because they can't or don't want to do anything about a ridership influx there right now.

If that's the case, shame on them and our officials.",TweetDeck,273,1.45304E+18,276303502,jamespizzurro,FALSE,FALSE,2,0,NA,NA,WMATA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,en,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c(NA, NA)","c(NA, NA)","c(NA, NA, NA, NA, NA, NA, NA, NA)",https://twitter.com/jamespizzurro/status/1453056431263911937,James Pizzurro,"Arlington, VA",Software engineer working and living in NoVa. Lead developer of @dcmetrohero and transit rider advocate. I talk about @wmata (and now global pandemics!) a lot.,https://t.co/EZXeB7vUYY,FALSE,827,117,34,16017,3508,1301798819,FALSE,https://t.co/EZXeB7vUYY,http://www.jamespizzurro.com,NA,https://pbs.twimg.com/profile_banners/276303502/1487179522,http://abs.twimg.com/images/themes/theme14/bg.gif,http://pbs.twimg.com/profile_images/1262946356592852996/PHhZXIr0_normal.jpg
5,276303502,1.45304E+18,1635265921,jamespizzurro,Hm? Metrobus ridership went up 8% last week compared to the week prior. Seems pretty significant to me! #wmata https://t.co/h9QtgqZvkA https://t.co/zl06z5221p,TweetDeck,134,NA,NA,NA,TRUE,FALSE,8,1,NA,NA,wmata,NA,"c(""twitter.com/jamespizzurro/…"", ""twitter.com/JWPascale/stat…"")","c(""https://t.co/h9QtgqZvkA"", ""https://t.co/zl06z5221p"")","c(""https://twitter.com/jamespizzurro/status/1452744796070682624"", ""https://twitter.com/JWPascale/status/1453036172301807620"")",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,en,1.45304E+18,"Metro says they're monitoring bus crowding and are moving around resources where possible to meet demand. 

""We have not seen a significant boost in Metrobus ridership.""",1635265794,Twitter Web App,1,0,17528931,JWPascale,Jordan Pascale<U+0001F399><U+FE0F> #WeMakeWAMU,9731,3065,39281,"Washington, D.C. ","Local transportation reporter @WAMU885, D.C.'s @NPR station + @DCist. I like maps. Nebraskan. Husker <U+0001F3C8><U+0001F3C0>. ATL <U+26BE>. Always curious. Email me: jpascale@wamu.org.",TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c(NA, NA)","c(NA, NA)","c(NA, NA, NA, NA, NA, NA, NA, NA)",https://twitter.com/jamespizzurro/status/1453036704160485383,James Pizzurro,"Arlington, VA",Software engineer working and living in NoVa. Lead developer of @dcmetrohero and transit rider advocate. I talk about @wmata (and now global pandemics!) a lot.,https://t.co/EZXeB7vUYY,FALSE,827,117,34,16017,3508,1301798819,FALSE,https://t.co/EZXeB7vUYY,http://www.jamespizzurro.com,NA,https://pbs.twimg.com/profile_banners/276303502/1487179522,http://abs.twimg.com/images/themes/theme14/bg.gif,http://pbs.twimg.com/profile_images/1262946356592852996/PHhZXIr0_normal.jpg
6,276303502,1.45275E+18,1635196567,jamespizzurro,"More specifically, #WMATA lost 208k Metrorail trips last week compared to the week prior, but gained 129k Metrobus trips that same week.

data source: https://t.co/ItUqoClOf6",TweetDeck,174,1.45274E+18,276303502,jamespizzurro,FALSE,FALSE,1,0,NA,NA,WMATA,NA,wmata.com/service/covid1…,https://t.co/ItUqoClOf6,https://www.wmata.com/service/covid19/covid-19-public-information.cfm,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,en,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c(NA, NA)","c(NA, NA)","c(NA, NA, NA, NA, NA, NA, NA, NA)",https://twitter.com/jamespizzurro/status/1452745814829408260,James Pizzurro,"Arlington, VA",Software engineer working and living in NoVa. Lead developer of @dcmetrohero and transit rider advocate. I talk about @wmata (and now global pandemics!) a lot.,https://t.co/EZXeB7vUYY,FALSE,827,117,34,16017,3508,1301798819,FALSE,https://t.co/EZXeB7vUYY,http://www.jamespizzurro.com,NA,https://pbs.twimg.com/profile_banners/276303502/1487179522,http://abs.twimg.com/images/themes/theme14/bg.gif,http://pbs.twimg.com/profile_images/1262946356592852996/PHhZXIr0_normal.jpg
7,276303502,1.45274E+18,1635196324,jamespizzurro,"Last week, compared to the week prior, Metrorail ridership declined by ~16% while Metrobus ridership increased by ~8%.

This data captures ridership during the first week that #WMATA's 7000-series railcars were all pulled from service + accompanying service decreases. https://t.co/WRKJDVgNp3",TweetDeck,268,NA,NA,NA,FALSE,FALSE,4,0,NA,NA,WMATA,NA,NA,NA,NA,http://pbs.twimg.com/media/FCkvHrlWUAAtr09.png,https://t.co/WRKJDVgNp3,https://twitter.com/jamespizzurro/status/1452744796070682624/photo/1,photo,http://pbs.twimg.com/media/FCkvHrlWUAAtr09.png,https://t.co/WRKJDVgNp3,https://twitter.com/jamespizzurro/status/1452744796070682624/photo/1,NA,NA,NA,en,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c(NA, NA)","c(NA, NA)","c(NA, NA, NA, NA, NA, NA, NA, NA)",https://twitter.com/jamespizzurro/status/1452744796070682624,James Pizzurro,"Arlington, VA",Software engineer working and living in NoVa. Lead developer of @dcmetrohero and transit rider advocate. I talk about @wmata (and now global pandemics!) a lot.,https://t.co/EZXeB7vUYY,FALSE,827,117,34,16017,3508,1301798819,FALSE,https://t.co/EZXeB7vUYY,http://www.jamespizzurro.com,NA,https://pbs.twimg.com/profile_banners/276303502/1487179522,http://abs.twimg.com/images/themes/theme14/bg.gif,http://pbs.twimg.com/profile_images/1262946356592852996/PHhZXIr0_normal.jpg
8,26636274,1.45554E+18,1635862034,DCCirculator,"@20001dc Transferring to Circulator

from Circulator (within 2 hours) – free
from Metrobus (within 2 hours) – free
from Metrorail – 50¢",Zendesk,126,1.45525E+18,228904790,20001dc,FALSE,FALSE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,228904790,20001dc,en,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c(NA, NA)","c(NA, NA)","c(NA, NA, NA, NA, NA, NA, NA, NA)",https://twitter.com/DCCirculator/status/1455536985267900416,DC Circulator,"Washington, DC","Official Twitter for the DC Circulator. Tweet questions, complaints, kudos. Get service updates & info.
See route code key here: https://t.co/PufDZ8Go5W",https://t.co/FUIlxYn4Ow,FALSE,8007,370,349,24084,2439,1238026184,TRUE,https://t.co/FUIlxYn4Ow,https://www.dccirculator.com/links/,NA,https://pbs.twimg.com/profile_banners/26636274/1603479642,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/854771177268576257/jS9ZxFSS_normal.jpg
9,8.30639E+17,1.45537E+18,1635823018,power_barton,@DysNewLife I’ve just switched to Metrobus for most of my trips while they resolve the issue with 7000 series wheels embarking on solo careers,Twitter for iPhone,130,1.45528E+18,1.43561E+18,DysNewLife,FALSE,FALSE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.43561E+18,DysNewLife,en,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c(NA, NA)","c(NA, NA)","c(NA, NA, NA, NA, NA, NA, NA, NA)",https://twitter.com/power_barton/status/1455373338180681731,dc statehood stan account,"Washington, D.C.","<U+0001F1FA><U+0001F1F8><U+0001F1E8><U+0001F1F3><U+0001F1ED><U+0001F1F0><U+0001F3F3><U+FE0F><U+200D><U+0001F308> he/him/his | shitposting, but in real life | I ruck, I build, I travel | #blacklivesmatter #StopAAPIHate",NA,FALSE,278,443,1,2775,15513,1486874853,FALSE,NA,NA,NA,https://pbs.twimg.com/profile_banners/830639454062858240/1608391401,NA,http://pbs.twimg.com/profile_images/1455416981939654657/VxDoLbDv_normal.jpg
10,3713677457,1.4552E+18,1635781326,dcmetrohero,"Our October 2021 regional bus performance reports are now live!

ART: B+
DASH: B <U+0001F4C8>
Fairfax Connector: B
MTA Local Bus: C
Metrobus: C+
Ride On: C- <U+0001F4C9>

View all our monthly performance reports for each bus system (with route-level details!) here: https://t.co/qDUaN4V1hn",Twitter Web App,267,NA,NA,NA,FALSE,FALSE,1,2,NA,NA,NA,NA,aries.dcmetrohero.com/reports,https://t.co/qDUaN4V1hn,http://aries.dcmetrohero.com/reports,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,en,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c(NA, NA)","c(NA, NA)","c(NA, NA, NA, NA, NA, NA, NA, NA)",https://twitter.com/dcmetrohero/status/1455198471099666432,MetroHero,"Washington, DC","A free app for DC Metrorail commuters. We independently predict and measure train and bus performance in real time. Follow our bot, @metroheroalerts.",https://t.co/yjNGkelOv5,FALSE,6379,130,148,8594,1865,1442720161,FALSE,https://t.co/yjNGkelOv5,https://www.dcmetrohero.com,NA,https://pbs.twimg.com/profile_banners/3713677457/1538863714,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/834817355481899009/yKaQy7ah_normal.png
