,text,favorited,favoriteCount,replyToSN,created,truncated,replyToSID,id,replyToUID,statusSource,screenName,retweetCount,isRetweet,retweeted,longitude,latitude
1,#Options Flow Stream Update $AMZN $TSLA $C $LYFT $ARKK $SPY $VIX $QQQ $SPX #OptionsTrading #OptionsFlow… https://t.co/pXNUEaI8Y1,FALSE,0,NA,11/12/2021 20:15,TRUE,NA,1.46107E+18,NA,"<a href=""https://www.tickwatcher.com"" rel=""nofollow"">TickwatcherMF</a>",TickwatcherMF,0,FALSE,FALSE,NA,NA
2,#Options Flow Stream Update $AMZN $TSLA $C $LYFT $ARKK $SPY $VIX $QQQ $SPX #OptionsTrading #OptionsFlow… https://t.co/kNjh4Jzf6K,FALSE,0,NA,11/12/2021 20:15,TRUE,NA,1.46107E+18,NA,"<a href=""https://appsto.re/us/viPH2.i"" rel=""nofollow"">OptionsMaxPain_Post</a>",OptionsMaxPain,0,FALSE,FALSE,NA,NA
3,#Options Flow Stream Update $AMZN $TSLA $C $LYFT $ARKK $SPY $VIX $QQQ $SPX #OptionsTrading #OptionsFlow… https://t.co/pR1efXUH9F,FALSE,0,NA,11/12/2021 20:14,TRUE,NA,1.46107E+18,NA,"<a href=""https://itunes.apple.com/us/app/stock-station-stock-market/id655425604?mt=8"" rel=""nofollow"">minteractapp</a>",MinteractApp,0,FALSE,FALSE,NA,NA
4,Man I’m not doing door dash…uber or lyft in a Tesla folks be tweakin <U+0001F926><U+0001F3FD><U+200D><U+2642><U+FE0F> https://t.co/ygsuBgnMKQ,FALSE,0,NA,11/12/2021 19:59,FALSE,NA,1.46106E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",OchocincoXXVIII,0,FALSE,FALSE,NA,NA
5,my lyft driver got a tesla yes real nice,FALSE,0,NA,11/12/2021 19:54,FALSE,NA,1.46106E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",quarneshaaaa,0,FALSE,FALSE,NA,NA
6,@GRADD_KY Thanks for sharing our program and partnership with @lyft! For more information you can go here for detai… https://t.co/08Akz3QP6N,FALSE,0,GRADD_KY,11/12/2021 19:29,TRUE,1.46105E+18,1.46105E+18,237786198,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NCOAging,0,FALSE,FALSE,NA,NA
7,For #Caregivers using the recently announced @lyft ride code to help #OlderAdults get to their #COVIDVaccine and… https://t.co/OalMCfahrK,FALSE,1,NA,11/12/2021 19:18,TRUE,NA,1.46105E+18,NA,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",NCOAging,0,FALSE,FALSE,NA,NA
8,Got into a Lyft on capital Hill and turns out the driver is listening to Al Jazeera.  'I love their coverage' says… https://t.co/ym2vdYyy9i,FALSE,8,NA,11/12/2021 19:17,TRUE,NA,1.46105E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",AlanFisher,0,FALSE,FALSE,NA,NA
9,Report: The Role of Uber and Lyft in Sustainable Cities https://t.co/lb2JT5Vhe3 via @nrdc,FALSE,0,NA,11/12/2021 18:54,FALSE,NA,1.46104E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",LovNRDC,0,FALSE,FALSE,NA,NA
10,"Dropped my car off to the mechanic and caught Lyft. Chile his car drives like mine <U+0001F974>.

Let me out.",FALSE,3,NA,11/12/2021 18:32,FALSE,NA,1.46104E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",itsjadad,0,FALSE,FALSE,NA,NA
11,"#Lyft: As soon as I got in the car, the elderly dude behind the wheel told me that he just got his drivers license.… https://t.co/59XhfDkF3q",FALSE,0,NA,11/12/2021 18:27,TRUE,NA,1.46104E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",ItsBrandonBoyd,0,FALSE,FALSE,NA,NA
12,Not exactly news but money-losing Uber/Lyft  have  a negative effect on public transportation for lower income folk… https://t.co/g35X5UtxFv,FALSE,0,NA,11/12/2021 16:28,TRUE,NA,1.46101E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",DeGeer42,0,FALSE,FALSE,NA,NA
13,"DC metro delays, so I look into what Uber/Lyft might cost. Estimate price of ride = $20.  I take a DC taxi instead. Cost of ride = $12",FALSE,112,NA,11/12/2021 15:07,FALSE,NA,1.46099E+18,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",fshakir,5,FALSE,FALSE,NA,NA
14,"I’ll take money for this Lyft, too <U+0001F602>. Why not lol. https://t.co/iIJjsEfu8s",FALSE,0,NA,11/12/2021 13:50,FALSE,NA,1.46097E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",smiilinbiig,0,FALSE,FALSE,NA,NA
15,My Lyft was over $40 this morning and that’s because I waited but before it was almost $60 like Foh <U+0001F602> I ain’t cut for this shit,FALSE,0,NA,11/12/2021 13:38,FALSE,NA,1.46097E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",ill_matiicc,0,FALSE,FALSE,NA,NA
16,@jgb00m @gilltheamazon War Machine needs a Lyft. https://t.co/kaOpmR7N5P,FALSE,1,jgb00m,11/12/2021 13:34,FALSE,1.46096E+18,1.46096E+18,605415583,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",GPatrick,0,FALSE,FALSE,NA,NA
17,I would’ve been better off riding with Lyft <U+0001F610>,FALSE,0,its_che14,11/12/2021 12:32,FALSE,1.46095E+18,1.46095E+18,328315051,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",its_che14,0,FALSE,FALSE,NA,NA
18,Op-Ed: Uber and Lyft are not the public-transit partners they hoped to be - Quartz - https://t.co/iv5ApAXbJV #GoogleAlerts,FALSE,0,NA,11/12/2021 12:11,FALSE,NA,1.46094E+18,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",OfficialCTAA,0,FALSE,FALSE,NA,NA
19,@Uber @lyft y’all need to fix the driver support system I been trying to get in touch with somebody about my accoun… https://t.co/DNETvOH592,FALSE,0,Uber,11/12/2021 12:10,TRUE,NA,1.46094E+18,19103481,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",_drockm,0,FALSE,FALSE,NA,NA
20,The time is 650am and my Lyft driver clearly hot boxed cigarettes in his car and now my hair and coat are gonna sme… https://t.co/PQQJDdO1au,FALSE,1,NA,11/12/2021 11:51,TRUE,NA,1.46094E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Temoah150,0,FALSE,FALSE,NA,NA
21,Lyft Driver Nasty As Shìt Goin Send a Notification To Walk To The Car &amp; This Nigga Pissing,FALSE,0,NA,11/12/2021 11:26,FALSE,NA,1.46093E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",mj_e4b,0,FALSE,FALSE,NA,NA
22,Then this Lyft acting dumb BITCH take me back to AMAZON NEOOOOOW <U+203C><U+FE0F>,FALSE,0,NA,11/12/2021 11:09,FALSE,NA,1.46093E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",fvckhumans_,0,FALSE,FALSE,NA,NA
23,"Underrated bad news for uber and lyft. Potentially a big blow to their MA-Bill.

@veenadubal @_drivers_united… https://t.co/goiEFfEEyR",FALSE,0,NA,11/12/2021 9:35,TRUE,NA,1.4609E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",TheDeliveryUnd1,0,FALSE,FALSE,NA,NA
24,"When journalism is unbiased and well researched like @CamilleSquires work, the scoundrels at uber and lyft get expo… https://t.co/CPD7EbVfZn",FALSE,1,NA,11/12/2021 9:26,TRUE,NA,1.4609E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",TheDeliveryUnd1,0,FALSE,FALSE,NA,NA
25,"@JohnTory Good on you for finally putting your foot down with uber/lyft, they have skirted safety laws from day 1.… https://t.co/ISmeqZCObR",FALSE,0,JohnTory,11/12/2021 9:04,TRUE,1.46069E+18,1.4609E+18,89760824,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",TheDeliveryUnd1,0,FALSE,FALSE,NA,NA
26,This is worse news for uber and lyft than it looks. Toronto politicians did more to protect uber/lyft than any othe… https://t.co/c4sdrP9xgB,FALSE,0,NA,11/12/2021 9:01,TRUE,NA,1.4609E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",TheDeliveryUnd1,0,FALSE,FALSE,NA,NA
27,"@GraphicMatt @TorontoStar @jafarmirsalari @KristineHubbard Cabbies didn't fight against safety training, those brat… https://t.co/U54eSa8lq4",FALSE,2,TheDeliveryUnd1,11/12/2021 8:56,TRUE,1.46089E+18,1.46089E+18,1.36193E+18,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",TheDeliveryUnd1,3,FALSE,FALSE,NA,NA
28,@GraphicMatt @TorontoStar @jafarmirsalari @KristineHubbard Good on the mayor and council to put their foot down whe… https://t.co/bqQA1ZpIyn,FALSE,3,GraphicMatt,11/12/2021 8:52,TRUE,1.46064E+18,1.46089E+18,1956441,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",TheDeliveryUnd1,0,FALSE,FALSE,NA,NA
29,@keywilliamss_ @lyft I’m so sorry. Ugh,FALSE,0,keywilliamss_,11/12/2021 8:08,FALSE,1.46076E+18,1.46088E+18,1.36151E+18,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",LisaMcCray,0,FALSE,FALSE,NA,NA
30,@lyft My driver forced his unsolicited anti covid vaccine and anti government opinions onto me. He stated that he w… https://t.co/G2CTZg65uL,FALSE,0,lyft,11/12/2021 7:45,TRUE,NA,1.46088E+18,569569550,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",fornow35,0,FALSE,FALSE,NA,NA
31,"I don't know how any professional athletes get hit with dui. Uber, Lyft, for cripes sake, so easy.",FALSE,0,NA,11/12/2021 6:55,FALSE,NA,1.46086E+18,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",IksarCleric,0,FALSE,FALSE,NA,NA
32,@Uber_Support How long till the banking info can be updated in the @uber and @UberEats app @Uber_Support?  The… https://t.co/5qwqHOkuM3,FALSE,0,Uber_Support,11/12/2021 3:32,TRUE,1.46075E+18,1.46081E+18,2815754953,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",nevergop33,0,FALSE,FALSE,NA,NA
33,This lyft finna blow me,FALSE,0,NA,11/12/2021 3:28,FALSE,NA,1.46081E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",aaig_,0,FALSE,FALSE,NA,NA
34,@AskLyft Your company and its contractors have done quite enough. @lyft is the most unprofessional company I’ve ever experienced.,FALSE,0,AskLyft,11/12/2021 3:16,FALSE,1.45973E+18,1.46081E+18,2456983792,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",nerissia2666,0,FALSE,FALSE,NA,NA
35,"Bf went home from the airport. Took a taxi. Said it was cheaper than Uber, same price as Lyft, but no wait.",FALSE,0,NA,11/12/2021 2:46,FALSE,NA,1.4608E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",starsunmoonlake,0,FALSE,FALSE,NA,NA
36,@DocAtCDI Better Budget some medical care now or Nurse Avis will Lyft your wallet...,FALSE,8,DocAtCDI,11/12/2021 2:32,FALSE,1.4608E+18,1.4608E+18,282619516,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Yourmomsbestpal,0,FALSE,FALSE,NA,NA
37,Me still waiting for my Lyft to go home <U+0001F643><U+0001F974>,FALSE,2,NA,11/12/2021 2:05,FALSE,NA,1.46079E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",maciasmisty21,0,FALSE,FALSE,NA,NA
38,@br26 Maybe they left too many negative reviews for Uber and had issues installing Lyft.,FALSE,0,br26,11/12/2021 1:47,FALSE,1.46079E+18,1.46079E+18,16542396,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Jeremy_Peeples,0,FALSE,FALSE,NA,NA
39,"I'm cryingggg
She got into a lyft where everything... /EVERYTHING/ was covered in plastic and she says ""grandma's h… https://t.co/eNIPyEmWmc",FALSE,1,NA,11/12/2021 1:19,TRUE,NA,1.46078E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",PBandJuless,0,FALSE,FALSE,NA,NA
40,"Just think, this could be a future partnership The Air and Ground <U+0001F914>.... (Jet Lyft) @jet_token @lyft. https://t.co/YvUAdpSDtu",FALSE,1,NA,11/12/2021 1:13,FALSE,NA,1.46078E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",radio_humor,0,FALSE,FALSE,NA,NA
41,@jophaniee Definitely! Got his gf riding a lyft <U+0001F480>,FALSE,0,jophaniee,11/12/2021 0:27,FALSE,1.46077E+18,1.46077E+18,101198871,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",SkinnyMinnieRee,0,FALSE,FALSE,NA,NA
42,"@uber @UberEats fix your app!!!  Need to update banking info, been more than 24 hrs!  Lyft and doordash are looking pretty good...",FALSE,0,Uber,11/11/2021 22:56,FALSE,NA,1.46074E+18,19103481,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",nevergop33,0,FALSE,FALSE,NA,NA
43,"""Carmakers would rather get paid for the time you spend in a vehicle, much the way Uber makes money on every ride y… https://t.co/vOQKm9NwyD",FALSE,1,HotlineJosh,11/11/2021 22:41,TRUE,1.46074E+18,1.46074E+18,21612122,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",HotlineJosh,0,FALSE,FALSE,NA,NA
44,@pfeld Yes!! Or to be offered kiwi in a Lyft?? In the middle of winter? Why not give her a more common allergy?,FALSE,1,pfeld,11/11/2021 21:47,FALSE,1.46072E+18,1.46073E+18,20473491,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",JennMarlis,0,FALSE,FALSE,NA,NA
45,"As transportation network companies (TNCs)—Uber, Lyft, and Via—proliferate around the globe, it is important to und… https://t.co/aoPYy97o8W",FALSE,0,NA,11/11/2021 20:41,TRUE,NA,1.46071E+18,NA,"<a href=""https://coschedule.com"" rel=""nofollow"">CoSchedule</a>",EnoTrans,0,FALSE,FALSE,NA,NA
46,#Didyouknow you can add your #pronouns to your Lyft profile? They made a video to show you how https://t.co/VnQIQ9rumg,FALSE,0,NA,11/11/2021 20:20,FALSE,NA,1.4607E+18,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",hurdlr,0,FALSE,FALSE,NA,NA
47,"So I was going to a ufc event and got a lyft, the rock was driving the lyft, get there and I’m appearently in one o… https://t.co/IeUGMhYHDJ",FALSE,18,NA,11/11/2021 19:28,TRUE,NA,1.46069E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",doubledworth,0,FALSE,FALSE,NA,NA
48,"@eileen_ahlin They only time Uber/Lyft didn't work for us, was in Frostburg Maryland when the Acadia broke down!",FALSE,1,eileen_ahlin,11/11/2021 18:39,FALSE,1.46067E+18,1.46068E+18,7.37403E+17,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",UMDITF,0,FALSE,FALSE,NA,NA
49,NCOA and @Lyft have partnered again to help #OlderAdults travel to their #COVIDVaccine or #Booster appointment. Fin… https://t.co/Ku2y8rO2I4,FALSE,4,NA,11/11/2021 18:15,TRUE,NA,1.46067E+18,NA,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",NCOAging,3,FALSE,FALSE,NA,NA
50,"If you can, please support Brandy's gofundme (becaue Lyft's pitiful offer is a disgrace):

https://t.co/xParjGH08Y",FALSE,1,GigWorkersRise,11/11/2021 18:05,FALSE,1.46067E+18,1.46067E+18,1.01788E+18,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",GigWorkersRise,1,FALSE,FALSE,NA,NA
51,"@CrumpHansted @lyft Ok, found the Green Arcade bookstore just down from where we are staying",FALSE,1,CrumpHansted,11/11/2021 17:23,FALSE,1.46066E+18,1.46066E+18,1.01976E+18,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Ritterton,0,FALSE,FALSE,NA,NA
52,Thanks @lyft for the ride and @CrumpHansted for the hidden treasure note about one of the painted ladies and a <U+0001F98B> ga… https://t.co/6b0VI1XyMJ,FALSE,4,NA,11/11/2021 17:03,TRUE,NA,1.46065E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Ritterton,0,FALSE,FALSE,NA,NA
53,"<U+0001F6A8><U+0001F637>Washington, DC Lifts Indoor Mask Mandate on Monday &gt;&gt;
But here’s where masks will still be required:
• Businesses… https://t.co/ZHzI3GSGia",FALSE,12,MikevWUSA,11/11/2021 16:46,TRUE,1.46065E+18,1.46065E+18,303512493,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",MikevWUSA,9,FALSE,FALSE,NA,NA
54,@JeremyNicolls Whenever I’m in a Lyft the drivers turns off the music so it’s just quiet the whole drive <U+0001F610>,FALSE,1,JeremyNicolls,11/11/2021 16:32,FALSE,1.46065E+18,1.46065E+18,198565074,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",jayhappy14,0,FALSE,FALSE,NA,NA
55,I took lyft this morning so I wouldn’t be late and there’s a ton of traffic <U+0001F972>,FALSE,0,NA,11/11/2021 15:40,FALSE,NA,1.46063E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",seatonni,0,FALSE,FALSE,NA,NA
56,I thought they had the silent car ride option on Lyft and Uber rides,FALSE,0,NA,11/11/2021 15:24,FALSE,NA,1.46063E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",seauxradical,0,FALSE,FALSE,NA,NA
57,"IRS Commissioner Chuck Rettig, at a CPA conference, jokes about his plans after his term ends in a year. 

“I plan… https://t.co/RYjVrkjqQb",FALSE,45,NA,11/11/2021 14:18,TRUE,NA,1.46061E+18,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",RichardRubinDC,7,FALSE,FALSE,NA,NA
58,A Waldorf man has been arrested after allegedly stealing a Lyft driver’s vehicle while they waited for a customer. https://t.co/RyuS1Fsqsh,FALSE,0,NA,11/11/2021 13:30,FALSE,NA,1.4606E+18,NA,"<a href=""https://www.townnews.com/"" rel=""nofollow"">BLOX CMS</a>",SoMdNews,1,FALSE,FALSE,NA,NA
