,text,favorited,favoriteCount,replyToSN,created,truncated,replyToSID,id,replyToUID,statusSource,screenName,retweetCount,isRetweet,retweeted,longitude,latitude
1,"This really isn’t fair, but I guess…. Goodfellas, Taxi Driver, Kundun (gotta keep one of Scorsese’s religious films… https://t.co/TWMDSyIawg",FALSE,0,NA,11/12/2021 20:24,TRUE,NA,1.46107E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",_barretme,0,FALSE,FALSE,NA,NA
2,Hero taxi driver locks terror suspect in car before blast outside Liverpool hospital https://t.co/BsLmNrULUq via @nypost,FALSE,0,NA,11/12/2021 20:24,FALSE,NA,1.46107E+18,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",TBlackwe85,0,FALSE,FALSE,NA,NA
3,"Taxi for Tom
-Tom Friedman, the Rittenhouse trial judge, and Terry Crews get nominated for the Garbage Can
https://t.co/HHWY3M1n92",FALSE,0,NA,11/12/2021 20:02,FALSE,NA,1.46106E+18,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",TheDCSentinel,0,FALSE,FALSE,NA,NA
4,"My man, why are you in the middle of the street whistling and yelling for a taxi. If you don’t get the fuck.",FALSE,0,NA,11/12/2021 18:54,FALSE,NA,1.46105E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Enhanced_Chris,0,FALSE,FALSE,NA,NA
5,London cabbies’ brains are being studied to help advance Alzheimer’s research- https://t.co/72zwxjUEEf,FALSE,1,NA,11/12/2021 18:54,FALSE,NA,1.46105E+18,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",drbillelwood,0,FALSE,FALSE,NA,NA
6,"@JDHarness Have you seen them all? 
Mine pics are Taxi Driver, Raging Bull, Goodfellas and The Last Waltz. I love t… https://t.co/g6Z08wB5iz",FALSE,0,JDHarness,11/12/2021 18:41,TRUE,1.46103E+18,1.46104E+18,117259765,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",GateToWire,0,FALSE,FALSE,NA,NA
7,"Taxi Driver
Goodfellas
King of Comedy 
The Irishman https://t.co/eBnz33oNw1",FALSE,0,NA,11/12/2021 18:31,FALSE,NA,1.46104E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Skoringo_Tweets,0,FALSE,FALSE,NA,NA
8,"Check out this Montgomery Al Dia episode. Director of MCDOT, Chris Conklin Learn talks about free taxi's to COVID-1… https://t.co/fpOzIdiTrP",FALSE,1,NA,11/12/2021 18:05,TRUE,NA,1.46103E+18,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",MCDOTNow,2,FALSE,FALSE,NA,NA
9,"Taxi Driver
Shutter Island
Silence 
Raging Bull https://t.co/xeMEtNGjz2",FALSE,0,NA,11/12/2021 17:55,FALSE,NA,1.46103E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Johnnyboy194,0,FALSE,FALSE,NA,NA
10,"@letterboxd Goodfellas, Raging Bull, Taxi Driver, and The Irishman",FALSE,0,letterboxd,11/12/2021 17:52,FALSE,1.46103E+18,1.46103E+18,26981455,"<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>",filmgeekdave,0,FALSE,FALSE,NA,NA
11,"After a hunger strike and 2 months of sit-ins, dozens of taxi drivers in NYC held a long-awaited celebration outsid… https://t.co/0DyB61b7Zk",FALSE,1,NA,11/12/2021 16:20,TRUE,NA,1.46101E+18,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",IPS_DC,0,FALSE,FALSE,NA,NA
12,@MarshallJulius very nice to include his Louie De Palma character from Taxi.,FALSE,2,MarshallJulius,11/12/2021 16:06,FALSE,1.46087E+18,1.461E+18,32338228,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",stargazer0118,0,FALSE,FALSE,NA,NA
13,I want the OG Crazy Taxi on the Switch!!,FALSE,1,NA,11/12/2021 16:03,FALSE,NA,1.461E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",SoAmbitiousKIM,0,FALSE,FALSE,NA,NA
14,"Reuters: ""Airports in the Italian cities of Rome, Venice and Bologna and on the French Riviera have teamed up to cr… https://t.co/pqPHskD1mH",FALSE,0,NA,11/12/2021 16:00,TRUE,NA,1.461E+18,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",bskorup,0,FALSE,FALSE,NA,NA
15,"It's the legend that is Martin Scorsese's birthday today. Which of his films are your fav? #MartinScorsese 

Taxi D… https://t.co/l3KnaQI2Gy",FALSE,17,NA,11/12/2021 15:42,TRUE,NA,1.461E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",medinaox_,0,FALSE,FALSE,NA,NA
16,@twitersbadboy Oh wait can I do documentary? I would kick out taxi driver for the last waltz,FALSE,2,LionelKitchy,11/12/2021 15:13,FALSE,1.46099E+18,1.46099E+18,2905737138,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",LionelKitchy,0,FALSE,FALSE,NA,NA
17,@twitersbadboy Good list! I would have the same but kick out taxi driver for age of innocence,FALSE,1,twitersbadboy,11/12/2021 15:12,FALSE,1.46099E+18,1.46099E+18,3295210831,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",LionelKitchy,0,FALSE,FALSE,NA,NA
18,"DC metro delays, so I look into what Uber/Lyft might cost. Estimate price of ride = $20.  I take a DC taxi instead. Cost of ride = $12",FALSE,112,NA,11/12/2021 15:07,FALSE,NA,1.46099E+18,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",fshakir,5,FALSE,FALSE,NA,NA
19,Might have to give in to the taxi 12s,FALSE,0,NA,11/12/2021 13:52,FALSE,NA,1.46097E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",lorddreginald,0,FALSE,FALSE,NA,NA
20,RNLI are volunteers as I understand it. Turn up for rescue work but do not go out for illegal taxi job. Lifeboats c… https://t.co/ZG0UftvMrn,FALSE,0,NA,11/12/2021 13:19,TRUE,NA,1.46096E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",jezzawants,0,FALSE,FALSE,NA,NA
