,text,favorited,favoriteCount,replyToSN,created,truncated,replyToSID,id,replyToUID,statusSource,screenName,retweetCount,isRetweet,retweeted,longitude,latitude
1,I love unmasked men yelling at me on the metro and it’s fine by @wmata,FALSE,0,NA,12/2/2021 14:45,FALSE,NA,1.46642E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",lockyourhartup,0,FALSE,FALSE,NA,NA
2,@captanne @DDOTDC I started using Metro + just training myself to get up 30 min. earlier to accommodate the walk th… https://t.co/ZobXfHt2MY,FALSE,1,captanne,12/2/2021 14:36,TRUE,1.46641E+18,1.46642E+18,17012238,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",OldTimeDC,0,FALSE,FALSE,NA,NA
3,Derailed Metro car wheels were unsafe: https://t.co/4JpQRbAO46 https://t.co/trbYzcaoSZ,FALSE,0,NA,12/2/2021 14:24,FALSE,NA,1.46641E+18,NA,"<a href=""https://ggwash.org/"" rel=""nofollow"">Tweeter Tweeter Washington</a>",ggwash,0,FALSE,FALSE,NA,NA
4,Walked by some trade on the way to the metro this morning and got a “lookin sharp man” https://t.co/FPn4hMG5Ox,FALSE,0,NA,12/2/2021 14:17,FALSE,NA,1.46641E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",vindetta914,0,FALSE,FALSE,NA,NA
5,@dcmetrosucks Metro needs to be charged with criminal negligence and management replaced. This is inexcusable.,FALSE,0,dcmetrosucks,12/2/2021 14:14,FALSE,1.46638E+18,1.46641E+18,153243247,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Cheryl35069680,0,FALSE,FALSE,NA,NA
6,Join us at 12:30pm today to hear how the SBA can help you start &amp; grow your #smallbiz. Hosted by the @MorganStateU… https://t.co/QzidN9HzKm,FALSE,0,NA,12/2/2021 14:08,TRUE,NA,1.46641E+18,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",SBA_Baltimore,0,FALSE,FALSE,NA,NA
7,"Damn just when I thought, hey let me choose Metro today; Metro chose violence and are running red line trains when… https://t.co/pXP1mtdPCO",FALSE,0,NA,12/2/2021 14:06,TRUE,NA,1.46641E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",amanidesigns,0,FALSE,FALSE,NA,NA
8,"@ActNormalOrElse Also the traffic isn't the best. And the Metro leaves a lot to be desired, especially recently. Bu… https://t.co/KccsrUhDnf",FALSE,0,ActNormalOrElse,12/2/2021 14:01,TRUE,1.46622E+18,1.46641E+18,95464071,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",intheblacklodge,0,FALSE,FALSE,NA,NA
9,Time is running out to sign up for our annual meeting! End the 2021 year with a celebratory review of the amazing w… https://t.co/WuEoKkzk2f,FALSE,0,NA,12/2/2021 14:00,TRUE,NA,1.46641E+18,NA,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>",MetroDCATD,0,FALSE,FALSE,NA,NA
10,"Mosaic District; Target, Metro Station, Aldi, INOVA Hospital all in walking distance. With I-95, I-495, I-66 just a… https://t.co/414v8Zex9t",FALSE,0,NA,12/2/2021 14:00,TRUE,NA,1.46641E+18,NA,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",AmberleighApt,0,FALSE,FALSE,NA,NA
11,"i love how metro is advertising trains running every 15 minutes, then in the station it says every 24 &amp; expect delays on top of that.",FALSE,0,NA,12/2/2021 13:56,FALSE,NA,1.46641E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",jcssthoughts,0,FALSE,FALSE,NA,NA
12,What we mean by Black Girl Magic https://t.co/Ph0Re6Grp8,FALSE,21,NA,12/2/2021 13:56,FALSE,NA,1.46641E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",KimberlyEAtkins,2,FALSE,FALSE,NA,NA
13,"We are witnessing the new Republican party undermining those in their party who believe in science, facts and democ… https://t.co/5sUe9vsHwm",FALSE,6,NA,12/2/2021 13:41,TRUE,NA,1.4664E+18,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",rweingarten,3,FALSE,FALSE,NA,NA
14,"I love reading about places adding public housing! Thx for the joy @Housing360

 I always study wonder how much is… https://t.co/iB5LN41aQ9",FALSE,2,NA,12/2/2021 13:37,TRUE,NA,1.4664E+18,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",maya_brennan,0,FALSE,FALSE,NA,NA
15,"@SpencerHeckwolf @hocorising Also depends of developer network. If you're a major metro w/a lot of big, national pl… https://t.co/vkrlA8V6yR",FALSE,1,MichaelASpotts,12/2/2021 13:36,TRUE,1.4664E+18,1.4664E+18,1158703915,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",MichaelASpotts,0,FALSE,FALSE,NA,NA
16,@Jacquiecharles Can we have this in washington dc? I would much rather take the tap tap than the metro. At least ta… https://t.co/WCwo9BpC8p,FALSE,0,Jacquiecharles,12/2/2021 13:36,TRUE,1.46623E+18,1.4664E+18,15360434,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",bryan_schaaf,0,FALSE,FALSE,NA,NA
17,"@senatorshoshana My favorite bit of European free speech ridiculousness is the guy who was charged with ""disparagem… https://t.co/9ztDBSD54K",FALSE,16,senatorshoshana,12/2/2021 13:34,TRUE,1.46612E+18,1.4664E+18,38445467,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",PrestonCooper93,7,FALSE,FALSE,NA,NA
18,They know; they're the ones who just recently gave Metro unaccountable dedicated funding https://t.co/ox3rhPZZJH,FALSE,0,NA,12/2/2021 13:33,FALSE,NA,1.4664E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",HeadwaysMatter,0,FALSE,FALSE,NA,NA
19,"2) DC Metro cop Michael Fanone ""has repeatedly expressed frustration with pundits and politicians who have recast t… https://t.co/wRjDhjfJP9",FALSE,0,NA,12/2/2021 13:25,TRUE,NA,1.4664E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",hoffman_bruce,0,FALSE,FALSE,NA,NA
20,"1) DC Metro cop Michael Fanone ""said he thinks statements from... defendants accused in the Capitol riot help set t… https://t.co/8virqvZFQJ",FALSE,1,NA,12/2/2021 13:24,TRUE,NA,1.4664E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",hoffman_bruce,0,FALSE,FALSE,NA,NA
21,"DC Metro police officer  Michael Fanone ""has said he was nearly killed by the mob before appealing to their humanit… https://t.co/Pt8FCmK08X",FALSE,0,NA,12/2/2021 13:18,TRUE,NA,1.4664E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",hoffman_bruce,0,FALSE,FALSE,NA,NA
22,Back of the wagon stays chaotic most days of the week https://t.co/snxLhYOtUL,FALSE,1,NA,12/2/2021 13:17,FALSE,NA,1.4664E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",metro_man,0,FALSE,FALSE,NA,NA
23,"""The NTSB said wheels on the 7000-series car that derailed Oct. 12 were found to have moved two inches apart from o… https://t.co/RHXKVEVtO0",FALSE,0,NA,12/2/2021 13:13,TRUE,NA,1.4664E+18,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",TrentonJKennedy,0,FALSE,FALSE,NA,NA
24,Russia to unveil security pact proposals in bid to restrain NATO - Metro US https://t.co/y2tFLIikS6,FALSE,0,NA,12/2/2021 13:11,FALSE,NA,1.46639E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",DontSpe54156130,0,FALSE,FALSE,NA,NA
25,"2 inches!? 

(1/16th of an inch is considered unsafe) https://t.co/g55kpDkvif",FALSE,2,NA,12/2/2021 13:08,FALSE,NA,1.46639E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",ByERussell,0,FALSE,FALSE,NA,NA
26,School districts across metro Detroit closed Thursday due to threats  https://t.co/spFZfnsrqc,FALSE,0,NA,12/2/2021 13:08,FALSE,NA,1.46639E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",elzamcg,0,FALSE,FALSE,NA,NA
27,12 Days until the start of the Metro Indoor Lacrosse League!! Register to compete this winter at… https://t.co/q3IJyGIf2K,FALSE,1,NA,12/2/2021 13:00,TRUE,NA,1.46639E+18,NA,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",LSG_events,0,FALSE,FALSE,NA,NA
28,"Job Opportunity: 

Metro Steel Inc. in Nokesville is looking for a few students to come help around the office. The… https://t.co/I4Rv4b1jHw",FALSE,1,NA,12/2/2021 12:50,TRUE,NA,1.46639E+18,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",LHSCareerCtr,1,FALSE,FALSE,NA,NA
29,Got to work early. Sitting in my car until I’m 5 minutes late.,FALSE,1,NA,12/2/2021 12:47,FALSE,NA,1.46639E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",metro_man,0,FALSE,FALSE,NA,NA
30,"@dptalia 1. Where else would they be? Colorado? 
2. It looks like a lot when each shark icon is larger than the D.C… https://t.co/Xgc3EIxHQ1",FALSE,0,dptalia,12/2/2021 12:46,TRUE,1.46639E+18,1.46639E+18,16947823,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",StephenBattista,0,FALSE,FALSE,NA,NA
31,"Metro Buses Will Allow All-Door Boarding Starting In 2022

https://t.co/grFylPJm00

CONNECT WITH US!
<U+260E>202-431-7210… https://t.co/ttaOKbZ269",FALSE,0,NA,12/2/2021 12:30,TRUE,NA,1.46638E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Realtor_Paula,0,FALSE,FALSE,NA,NA
32,"A quarter of Denver homebuyers are looking to relocate out of the metro, according to report - Denver Business Jour… https://t.co/hhxlxb9j06",FALSE,7,NA,12/2/2021 12:24,TRUE,NA,1.46638E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",LeoGreenwald,0,FALSE,FALSE,NA,NA
33,Three metro Atlanta officers died responding to domestic violence recently | What makes it so danger https://t.co/NNXdFSarIa,FALSE,0,NA,12/2/2021 12:17,FALSE,NA,1.46638E+18,NA,"<a href=""http://publicize.wp.com/"" rel=""nofollow"">WordPress.com</a>",TheChestnutPost,0,FALSE,FALSE,NA,NA
34,"Metro update!

The @NTSB released a report, revealing some of @wmata's 7000 series trains, like the one that derail… https://t.co/FTz1T4fsMK",FALSE,4,NA,12/2/2021 11:39,TRUE,NA,1.46637E+18,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",JessArnoldTV,3,FALSE,FALSE,NA,NA
35,New @NTSB report details major issues with Metro cars wheelsets. Apparently the Blue Line train that derailed in Ar… https://t.co/jVVC7zYwZl,FALSE,0,NA,12/2/2021 11:22,TRUE,NA,1.46637E+18,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",MattGregoryNews,0,FALSE,FALSE,NA,NA
36,@My_Metro Let’s hope they run on time,FALSE,2,My_Metro,12/2/2021 11:08,FALSE,1.46636E+18,1.46636E+18,237212651,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",PeterCooper191,0,FALSE,FALSE,NA,NA
37,New Covid drug that works against Omicron and cuts risk of death by 79% is approved in UK - Metro. Nothing on the N… https://t.co/lN44TffQ9s,FALSE,0,NA,12/2/2021 10:43,TRUE,NA,1.46636E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",worldcatlover,0,FALSE,FALSE,NA,NA
38,"Wheels of derailed Metro car had moved far beyond agency’s safety limits, NTSB investigation shows https://t.co/FR4DOrMv12",FALSE,0,NA,12/2/2021 10:25,FALSE,NA,1.46635E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",phscoop,0,FALSE,FALSE,NA,NA
39,"Minister says no snogging under the mistletoe at Christmas parties’ because no one wants to go near her, she needs… https://t.co/EsNqqa38Nt",FALSE,0,NA,12/2/2021 9:33,TRUE,NA,1.46634E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Shackviral,1,FALSE,FALSE,NA,NA
40,"Residents can be expected to deal with the ""current (reduced) rail service levels"" through Dec. 31.

The metro serv… https://t.co/FOYYzghIVL",FALSE,2,NA,12/2/2021 7:20,TRUE,NA,1.46631E+18,NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",dcexaminer,1,FALSE,FALSE,NA,NA
41,"@Svengoolie @MeTV Also watch the ""#SaturdayMorningCartoons"" cavalcade of classic Max Fleischer/Famous Studios/Param… https://t.co/SO1ZLaOBoW",FALSE,2,chrishambyfilms,12/2/2021 7:08,TRUE,1.46627E+18,1.4663E+18,3593644397,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",chrishambyfilms,1,FALSE,FALSE,NA,NA
42,Metro Drug Coalition: Fentanyl has been in East Tennessee for a while https://t.co/7WpYmWfqEa,FALSE,0,NA,12/2/2021 6:00,FALSE,NA,1.46629E+18,NA,"<a href=""http://www.einnews.com"" rel=""nofollow"">EIN Presswire</a>",EINPresswireTN,0,FALSE,FALSE,NA,NA
43,Metro Detroit school districts cancel classes over social media posts in wake of Oxford https://t.co/i3tsX4cJfl,FALSE,0,NA,12/2/2021 6:00,FALSE,NA,1.46629E+18,NA,"<a href=""http://www.einnews.com"" rel=""nofollow"">EIN Presswire</a>",EINMediaNews,0,FALSE,FALSE,NA,NA
44,The Metro Board votes on Item 25.1 tomorrow at 1000am.  The vote is to remove law enforcement and replace with “amb… https://t.co/yRABl0NMhu,FALSE,1,NA,12/2/2021 5:55,TRUE,NA,1.46628E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Survivors_PAC,2,FALSE,FALSE,NA,NA
45,Eastbound 6-car BL/Largo Town Center Train 491 has been holding at Metro Center on track 1 for at least 10 mins. (12:13am),FALSE,0,NA,12/2/2021 5:13,FALSE,NA,1.46627E+18,NA,"<a href=""http://www.dcmetrohero.com"" rel=""nofollow"">MetroHero Bot (BL)</a>",metroherobot_bl,0,FALSE,FALSE,NA,NA
46,Eastbound 6-car BL/Largo Town Center Train 491 has been holding at Metro Center on track 1 for at least 10 mins. (12:13am),FALSE,0,NA,12/2/2021 5:13,FALSE,NA,1.46627E+18,NA,"<a href=""https://play.google.com/store/apps/details?id=com.hodgepig.wmata"" rel=""nofollow"">MetroHero Bot</a>",metroheroalerts,0,FALSE,FALSE,NA,NA
47,Westbound 6-car RD/Twinbrook Train 192 has been holding at Metro Center on track 2 for at least 5 mins. (12:10am),FALSE,0,NA,12/2/2021 5:10,FALSE,NA,1.46627E+18,NA,"<a href=""http://www.dcmetrohero.com"" rel=""nofollow"">MetroHero Bot (RD)</a>",metroherobot_rd,0,FALSE,FALSE,NA,NA
48,Westbound 6-car RD/Twinbrook Train 192 has been holding at Metro Center on track 2 for at least 5 mins. (12:10am),FALSE,0,NA,12/2/2021 5:10,FALSE,NA,1.46627E+18,NA,"<a href=""https://play.google.com/store/apps/details?id=com.hodgepig.wmata"" rel=""nofollow"">MetroHero Bot</a>",metroheroalerts,0,FALSE,FALSE,NA,NA
49,Eastbound 6-car RD/Glenmont Train 191 has been holding at Metro Center on track 1 for at least 5 mins. (12:08am),FALSE,0,NA,12/2/2021 5:08,FALSE,NA,1.46627E+18,NA,"<a href=""http://www.dcmetrohero.com"" rel=""nofollow"">MetroHero Bot (RD)</a>",metroherobot_rd,0,FALSE,FALSE,NA,NA
50,Eastbound 6-car RD/Glenmont Train 191 has been holding at Metro Center on track 1 for at least 5 mins. (12:08am),FALSE,0,NA,12/2/2021 5:08,FALSE,NA,1.46627E+18,NA,"<a href=""https://play.google.com/store/apps/details?id=com.hodgepig.wmata"" rel=""nofollow"">MetroHero Bot</a>",metroheroalerts,0,FALSE,FALSE,NA,NA
51,Eastbound 6-car BL/Largo Town Center Train 491 has been holding at Metro Center on track 1 for at least 5 mins. (12:08am),FALSE,0,NA,12/2/2021 5:08,FALSE,NA,1.46627E+18,NA,"<a href=""http://www.dcmetrohero.com"" rel=""nofollow"">MetroHero Bot (BL)</a>",metroherobot_bl,0,FALSE,FALSE,NA,NA
52,Eastbound 6-car BL/Largo Town Center Train 491 has been holding at Metro Center on track 1 for at least 5 mins. (12:08am),FALSE,0,NA,12/2/2021 5:08,FALSE,NA,1.46627E+18,NA,"<a href=""https://play.google.com/store/apps/details?id=com.hodgepig.wmata"" rel=""nofollow"">MetroHero Bot</a>",metroheroalerts,0,FALSE,FALSE,NA,NA
53,Thank you coaches/teammates for 2021 season. Proud to be named All Metro Team and Scholar Athlete Award 3.93 GPA… https://t.co/I8PzKvtHCq,FALSE,14,NA,12/2/2021 4:48,TRUE,NA,1.46627E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",_CollinCampbell,2,FALSE,FALSE,NA,NA
54,"@Alison6B09 I’m excited to see the design, &amp; hope it considers how many EOTR residents exit the metro &amp; have to cro… https://t.co/iPgwk6SPP2",FALSE,1,Alison6B09,12/2/2021 4:15,TRUE,1.46603E+18,1.46626E+18,1.34377E+18,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",TeeSwanJr,0,FALSE,FALSE,NA,NA
55,@gizmosmom1212 When I rode metro in the summer a coworker was like don’t touch anything on there. I am like did I w… https://t.co/UjFZ68Xrm8,FALSE,0,gizmosmom1212,12/2/2021 3:41,TRUE,1.46623E+18,1.46625E+18,2149010795,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",mcangel08corn,0,FALSE,FALSE,NA,NA
56,We have 2.5 school psychology positions open for applicants!  If you are a school psychologist in or moving to the… https://t.co/tvFHReHuDW,FALSE,1,NA,12/2/2021 3:36,TRUE,NA,1.46625E+18,NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",CnslrDarrell,2,FALSE,FALSE,NA,NA
57,"Cardi B, Offset, Ariana Grande, P Tizi, Juice WRLD, Bruno Mars, Lil Pump, Travis Scott, Young Dolph, Blueface, Lil… https://t.co/BLEq35Vx5Q",FALSE,0,NA,12/2/2021 3:22,TRUE,NA,1.46625E+18,NA,"<a href=""https://radio.co"" rel=""nofollow"">Radio.co now playing</a>",HHNSradio,0,FALSE,FALSE,NA,NA
58,"There's been political sorting already, but by density (and opportunities that gives), not by states (or else state… https://t.co/V8y8j7ukoR",FALSE,0,NA,12/2/2021 3:11,TRUE,NA,1.46624E+18,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",DCCyclone,0,FALSE,FALSE,NA,NA
59,@not_marc_mark @HakunaWMATA @wmata It’s shameful. New York and Paris (for example) monthly metro and bus passes are… https://t.co/mwTqS59Aih,FALSE,1,not_marc_mark,12/2/2021 2:58,TRUE,1.46617E+18,1.46624E+18,1.45853E+18,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",DannyjRyan4321,0,FALSE,FALSE,NA,NA
60,me before i heard shake it by metro station https://t.co/hesWEE5i8f,FALSE,1,NA,12/2/2021 2:38,FALSE,NA,1.46624E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",CarmarSuperstar,0,FALSE,FALSE,NA,NA
61,"@JoshuaLopez202 It’s gotta be hard to travel by foot, bike, Metro, etc to a nearby grocery store.  Maybe we could a… https://t.co/cWotPm1Dmb",FALSE,1,JoshuaLopez202,12/2/2021 2:33,TRUE,1.4658E+18,1.46623E+18,229721958,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",AdultGambino1,0,FALSE,FALSE,NA,NA
62,"@Metrobusinfo There is a glitch at this electronic ad case at Stop #1001168, 23rd &amp; I Streets, NW (Foggy Bottom Met… https://t.co/OT34Z3EOxI",FALSE,0,Metrobusinfo,12/2/2021 2:18,TRUE,NA,1.46623E+18,1522464770,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RodrickEdmund,0,FALSE,FALSE,NA,NA
63,"@AveryTheComrade It was a small window where the rural areas realigned to the Republican Party, but Metro Atlanta h… https://t.co/EWllniTmJN",FALSE,56,AveryTheComrade,12/2/2021 2:10,TRUE,1.46623E+18,1.46623E+18,1.12108E+18,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",CopeFTucker,1,FALSE,FALSE,NA,NA
64,"The Great Escape!! <U+0001F923><U+0001F923><U+0001F923> #AU 

#DoNotComply 

@TaniaHopkins3 @JelenaWild0 @karthik_es @JustMelissa81 @KarenJukes2… https://t.co/VvqxKnzeKn",FALSE,14,NA,12/2/2021 1:58,TRUE,NA,1.46623E+18,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",RevengeBunny,7,FALSE,FALSE,NA,NA
65,"Y’all don’t understand how sensitive my stomach is. How I got a sensitive stomach, get full rather quickly, but I’m… https://t.co/oagsNetASl",FALSE,1,NA,12/2/2021 1:46,TRUE,NA,1.46622E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",metro_man,0,FALSE,FALSE,NA,NA
66,@AlexDegmanSTL @Scott217 The term that came out of nowhere to me when I moved to Springfield was “Metro East.” I li… https://t.co/uhZAlFyWSA,FALSE,2,danvock,12/2/2021 1:46,TRUE,1.46622E+18,1.46622E+18,17173766,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",danvock,0,FALSE,FALSE,NA,NA
67,@metro_man Friend please,FALSE,0,metro_man,12/2/2021 1:41,FALSE,1.46622E+18,1.46622E+18,22921495,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",ChelsIsRight,0,FALSE,FALSE,NA,NA
68,"Reminds me of the time, on the occasion of @wmata’s Silver Line debut, we figured out the full spectrum of metro ma… https://t.co/3FCv6v5dem",FALSE,9,NA,12/2/2021 1:40,TRUE,NA,1.46622E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",adamgriffiths,3,FALSE,FALSE,NA,NA
69,Me trying to ride Metro like a <U+0001F921> https://t.co/wkH7NjWBoi,FALSE,7,NA,12/2/2021 1:35,FALSE,NA,1.46622E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",ThorningMichael,0,FALSE,FALSE,NA,NA
70,Almost finished a chipotle bowl for the first time in my life. Never get beyond the halfway mark before. When y’all… https://t.co/JfkzV99CoM,FALSE,3,NA,12/2/2021 1:35,TRUE,NA,1.46622E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",metro_man,1,FALSE,FALSE,NA,NA
71,I won’t lie—I would probably have described the race to come up with the best M logo for an urban metro system as a… https://t.co/UCLrIz8CQW,FALSE,28,NA,12/2/2021 1:31,TRUE,NA,1.46622E+18,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",jetjocko,4,FALSE,FALSE,NA,NA
72,@TOONZ_JONES Aye what happened to the 308 reunion? <U+0001F923><U+0001F923><U+0001F923>,FALSE,0,TOONZ_JONES,12/2/2021 1:31,FALSE,1.46621E+18,1.46622E+18,102264984,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",metro_man,0,FALSE,FALSE,NA,NA
73,The NTSB issued a safety alert to subway systems and commuter railroads across the country over a problem that led… https://t.co/XjSbVCeEC3,FALSE,1,NA,12/2/2021 1:19,TRUE,NA,1.46622E+18,NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",nbcwashington,2,FALSE,FALSE,NA,NA
74,@stephaniekays Metro down here hasn’t enforced it at all. Disappointing.,FALSE,0,stephaniekays,12/2/2021 1:12,FALSE,1.46621E+18,1.46621E+18,19240173,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",nahlikcj,0,FALSE,FALSE,NA,NA
75,I really need a double trash can (or just a second one) for recycling.,FALSE,1,NA,12/2/2021 1:04,FALSE,NA,1.46621E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",metro_man,0,FALSE,FALSE,NA,NA
76,"@jackmjenkins I mean, you couldn't travel to SCOTUS via Metro even so...",FALSE,0,jackmjenkins,12/2/2021 0:57,FALSE,1.46621E+18,1.46621E+18,14188527,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",gwilliamsster,0,FALSE,FALSE,NA,NA
77,@BenDAvanzo brings up a great point about planning for placement for a future 2nd metro station to help accommodate… https://t.co/oEIiAJ8JgE,FALSE,2,TheoForARL,12/2/2021 0:44,TRUE,1.4662E+18,1.46621E+18,1.36607E+18,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",TheoForARL,0,FALSE,FALSE,NA,NA
78,@HighHeelEsquire Hilarious,FALSE,0,HighHeelEsquire,12/2/2021 0:44,FALSE,1.46621E+18,1.46621E+18,939740990,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",metro_man,0,FALSE,FALSE,NA,NA
79,@SeauxCocoa Satisfaction not guaranteed but we like it lol. Good salads too,FALSE,0,SeauxCocoa,12/2/2021 0:41,FALSE,1.4662E+18,1.46621E+18,166599038,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",metro_man,0,FALSE,FALSE,NA,NA
80,Not ever inviting 21 MFs to travel to a destination. Not even to my house.,FALSE,0,NA,12/2/2021 0:37,FALSE,NA,1.4662E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",metro_man,2,FALSE,FALSE,NA,NA
81,Oh. This is the original tweet. I love how they always make their way to my TL sooner or later. My TL is well curat… https://t.co/Ld9p3KEs6I,FALSE,1,NA,12/2/2021 0:36,TRUE,NA,1.4662E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",metro_man,0,FALSE,FALSE,NA,NA
82,The reply to this tweet made me laugh so hard <U+0001F923><U+0001F923><U+0001F923> https://t.co/0uATAYWzjM,FALSE,0,NA,12/2/2021 0:31,FALSE,NA,1.4662E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",metro_man,0,FALSE,FALSE,NA,NA
83,Leaf vacuum arrives next week!! @RipRock81 didn’t you recommended this to me long ago? https://t.co/NR65zf0lvu,FALSE,0,NA,12/2/2021 0:25,FALSE,NA,1.4662E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",metro_man,0,FALSE,FALSE,NA,NA
