,text,favorited,favoriteCount,replyToSN,created,truncated,replyToSID,id,replyToUID,statusSource,screenName,retweetCount,isRetweet,retweeted,longitude,latitude
1,"FYI TO THOSE TRAVELING TO LA THIS WEEK -
LAX is crowded asf. Be prepared to wait for everything &amp; walk around masse… https://t.co/rjOQNZg0zt",FALSE,7,NA,11/23/2021 0:07,TRUE,NA,1.46294E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",TeenyGabTan,1,FALSE,FALSE,NA,NA
2,"Thanksgiving would have came early for him his people’s cause nah, sending that Lyft right back <U+0001F62D> https://t.co/1bVPZSeohU",FALSE,1,NA,11/22/2021 23:59,FALSE,NA,1.46293E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",thelofluence,0,FALSE,FALSE,NA,NA
3,@LOPGAOfficial @NCRCorporation @MerrillLynch @WellsFargo @Chase @BankofAmerica @InCommPayments @Citibank @NWSB… https://t.co/J4MDEXp3nM,FALSE,0,LOPGAOfficial,11/22/2021 23:18,TRUE,NA,1.46292E+18,1.02216E+18,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",mdurkee3,0,FALSE,FALSE,NA,NA
4,"I really like the latest ad campaign from Lyft, which uses data to show an association between more Lyft rides and… https://t.co/wVZPHgJzQX",FALSE,0,NA,11/22/2021 22:47,TRUE,NA,1.46292E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",LeavittDC,0,FALSE,FALSE,NA,NA
5,@sogand_karbalai @EricFromWV We did get free bikeshare but I think the Mayor has gone too far in giving free reign… https://t.co/lN2VcRtcui,FALSE,1,sogand_karbalai,11/22/2021 19:52,TRUE,1.46287E+18,1.46287E+18,9.25233E+17,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",allisoncunny,0,FALSE,FALSE,NA,NA
6,"What are the @lyft  economics of a scooter? It costs less to have a human navigate 4,000 lbs than to ride a 20lb scooter 1 mile <U+0001F92F>",FALSE,1,NA,11/22/2021 19:34,FALSE,NA,1.46287E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",peterpme,0,FALSE,FALSE,NA,NA
7,$LYFT #Options volume chart in animation. Free super stocks app https://t.co/RawBHHJxMV https://t.co/g2fVLNSeWN,FALSE,0,NA,11/22/2021 19:34,FALSE,NA,1.46287E+18,NA,"<a href=""https://appsto.re/us/viPH2.i"" rel=""nofollow"">OptionsProVol</a>",OptionsProVol,0,FALSE,FALSE,NA,NA
8,Just made a new friend named Yakov at this airport. wanna know how I KNOW…I hang around battle rappers too much? <U+0001F629>… https://t.co/4pIAf0GcIC,FALSE,2,NA,11/22/2021 19:29,TRUE,NA,1.46287E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",k_sas23,0,FALSE,FALSE,NA,NA
9,<U+24D8> This user is ready to quit her job &amp; drive for Lyft. <U+0001F643>,FALSE,1,NA,11/22/2021 19:20,FALSE,NA,1.46286E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",StephieIam,0,FALSE,FALSE,NA,NA
10,@LOPGAOfficial @NCRCorporation @MerrillLynch @WellsFargo @Chase @BankofAmerica @InCommPayments @Citibank @NWSB… https://t.co/5QNk3b2iWa,FALSE,0,LOPGAOfficial,11/22/2021 18:56,TRUE,NA,1.46286E+18,1.02216E+18,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",mdurkee3,0,FALSE,FALSE,NA,NA
11,"Whenever I sell a painting or drawing, I always walk or catch the bus or train to the post office instead catching… https://t.co/jtdd9L62Sl",FALSE,0,NA,11/22/2021 18:09,TRUE,NA,1.46285E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",SUNIMULLEN,0,FALSE,FALSE,NA,NA
12,.@LatinoUSA is delivering the storytelling/journalism we deserve. Tech companies sold Californians snake oil with… https://t.co/cpWSDUtueO,FALSE,14,NA,11/22/2021 18:07,TRUE,NA,1.46285E+18,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",tony_fromdabloc,7,FALSE,FALSE,NA,NA
13,I'm tempted.. but I am not about to let him buy me a lyft to go out Richmond <U+0001F614>,FALSE,0,NA,11/22/2021 17:52,FALSE,NA,1.46284E+18,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",xx_February22,0,FALSE,FALSE,NA,NA
14,"Also, since when did Lyft use my favorite color? What’s a Lyft pink??!",FALSE,0,NA,11/22/2021 17:49,FALSE,NA,1.46284E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",deesignlife,0,FALSE,FALSE,NA,NA
15,"@NoLimiT_MasterT Yeah u mine as well get cussed out cus u not even goin be able to drive u goin be drowsy as shit , or catch a u we or Lyft",FALSE,0,NoLimiT_MasterT,11/22/2021 17:36,FALSE,1.46284E+18,1.46284E+18,371788550,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NonchalanttM,0,FALSE,FALSE,NA,NA
16,Bitch wanna uber ill call her a lyft <U+0001F62D><U+0001F62D><U+0001F62D>,FALSE,0,NA,11/22/2021 16:46,FALSE,NA,1.46282E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",dummysmacked,0,FALSE,FALSE,NA,NA
17,$lyft heading to $44 level where it had been support the entire year and has been tested 4 times. Will it bounce fr… https://t.co/uUrjownjwf,FALSE,0,NA,11/22/2021 15:40,TRUE,NA,1.46281E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",TheSetup_GHu,0,FALSE,FALSE,NA,NA
18,Am I the only one that thinks that Lyft listing drivers' preferred pronouns is not going to go the way they want?,FALSE,0,NA,11/22/2021 14:50,FALSE,NA,1.4628E+18,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",sd_jasper,0,FALSE,FALSE,NA,NA
19,$lyft closed the ER gap,FALSE,1,NA,11/22/2021 14:44,FALSE,NA,1.46279E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",TheSetup_GHu,0,FALSE,FALSE,NA,NA
20,Shoutout to my Lyft driver for making sure the tunes is on point this morning with the jazz. Appreciate you. I 5-star you.,FALSE,0,NA,11/22/2021 14:21,FALSE,NA,1.46279E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Enhanced_Chris,0,FALSE,FALSE,NA,NA
21,". Did you know that 100 % of a @DCYellowCab taxi driver's fare, goes to the driver? 100%! Come join a fleet that ge… https://t.co/1VfTh0V0rb",FALSE,0,DCYellowCab,11/22/2021 12:54,TRUE,1.45315E+18,1.46277E+18,1225520731,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",DCYellowCab,0,FALSE,FALSE,NA,NA
22,Lyft and Uber smoking dick this morning,FALSE,0,NA,11/22/2021 10:02,FALSE,NA,1.46272E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",fvckhumans_,0,FALSE,FALSE,NA,NA
23,Why is my Lyft driver going 35 on the highway?! <U+0001F629>,FALSE,0,NA,11/22/2021 6:52,FALSE,NA,1.46268E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",jluckadu,0,FALSE,FALSE,NA,NA
24,Just landed in Baltimore and already got a runny nose. These Lyft drivers drive fast af out there too. I also forgo… https://t.co/JCGNqQrFMY,FALSE,8,NA,11/22/2021 5:14,TRUE,NA,1.46265E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Bostick11,0,FALSE,FALSE,NA,NA
25,"Hey, @lyft why are you gaslighting paying customers by wrongfully disabling their accounts without providing any pr… https://t.co/PVSvFAKoxU",FALSE,0,NA,11/22/2021 4:45,TRUE,NA,1.46264E+18,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",akaJonSmith,0,FALSE,FALSE,NA,NA
26,Another last minute late night Lyft push to complete the 77 ride challenge for the week. I nickname it “the game 7… https://t.co/VaYXpqmWKW,FALSE,1,NA,11/22/2021 4:16,TRUE,NA,1.46264E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",themadlineman,0,FALSE,FALSE,NA,NA
27,Y’all I have literally been in a Lyft in a car accident and it was a better time than the drive I just had,FALSE,0,NA,11/22/2021 3:38,FALSE,NA,1.46263E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",toryritter,0,FALSE,FALSE,NA,NA
28,"I’m the type that apologizes to my Lyft driver for not being talkative 
And he goes “I didn’t want to talk anyway” <U+0001F602>",FALSE,2,NA,11/22/2021 3:33,FALSE,NA,1.46263E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",ash_buu,0,FALSE,FALSE,NA,NA
29,Excellent heartfelt explanation on @LatinoUSA of how ride sharing companies like Lyft and Uber exploit drivers. If… https://t.co/A2XgR8WUZI,FALSE,8,NA,11/22/2021 2:24,TRUE,NA,1.46261E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",JoanneEJennings,5,FALSE,FALSE,NA,NA
30,"when someone waits for me to get inside before they pull off, I feel so loved lmaooo, even Lyft drivers. Like aw u… https://t.co/2Ka8JuogZF",FALSE,1,NA,11/22/2021 1:40,TRUE,NA,1.4626E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",nanaxbeau,0,FALSE,FALSE,NA,NA
31,"Finally Got Her Sitting On 22x12” Rims Rolling On 33x22” Nitto Grapplers…With A 3.5” Rough Country Lyft,..Straight… https://t.co/jirM2tdRZN",FALSE,0,NA,11/22/2021 1:20,TRUE,NA,1.46259E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",BJ34625212,0,FALSE,FALSE,NA,NA
32,"Hey, @lyft how many seat belts should be provided in an XL?",FALSE,0,NA,11/21/2021 22:41,FALSE,NA,1.46255E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",allisoncunny,0,FALSE,FALSE,NA,NA
33,Does anyone else become concerned when a cab/Uber/Lyft driver asks you to direct them to your destination or if the… https://t.co/cifJi96F9c,FALSE,0,NA,11/21/2021 21:52,TRUE,NA,1.46254E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",oliviamr3,0,FALSE,FALSE,NA,NA
34,I was sitting at a red light in a Lyft the other night and a bus full of high schoolers got my attention and challe… https://t.co/QzcLjCQE5P,FALSE,13,NA,11/21/2021 20:45,TRUE,NA,1.46252E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",shannonferretti,0,FALSE,FALSE,NA,NA
35,I’m in a Lyft and the driver doesn’t have the ac on and it’s a billion degrees in here <U+0001F629>,FALSE,3,NA,11/21/2021 19:58,FALSE,NA,1.46251E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",hyuksflwr,0,FALSE,FALSE,NA,NA
36,Its really not making a buck when @lyft is just taking earnings from their drivers.,FALSE,1,MiggySanz,11/21/2021 19:31,FALSE,1.46231E+18,1.4625E+18,1.4487E+18,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",MiggySanz,0,FALSE,FALSE,NA,NA
37,my lyft driver has not let ONE person over <U+0001F602><U+0001F602><U+0001F602><U+0001F602>thank you sis get me to my destination fast please,FALSE,0,NA,11/21/2021 19:28,FALSE,NA,1.4625E+18,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",TaylorMarieRice,0,FALSE,FALSE,NA,NA
38,I’m Rey get tf out this lyft he keep coughing glad I got my double mask on <U+0001F62D>,FALSE,0,NA,11/21/2021 18:52,FALSE,NA,1.46249E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",wood_sterr_,0,FALSE,FALSE,NA,NA
39,"@joncoopertweets Doctor! 100 percent yes, I'd hop out of a speeding Uber/Lyft if a trump worshipper was driving",FALSE,0,joncoopertweets,11/21/2021 17:45,FALSE,1.46245E+18,1.46248E+18,27493883,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",thunderlordlt,0,FALSE,FALSE,NA,NA
40,I be ready to smoke in da Lyft Lls,FALSE,0,NA,11/21/2021 16:54,FALSE,NA,1.46246E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RahDeLeon,0,FALSE,FALSE,NA,NA
41,This Lyft drive back to my car is kicking my ass.,FALSE,0,NA,11/21/2021 15:19,FALSE,NA,1.46244E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",literallyartie,0,FALSE,FALSE,NA,NA
42,My hungry behind definitely set my Lyft to Union Market and not Union Station. I’m happy I realized before I missed my train <U+0001F602><U+0001F62D>,FALSE,1,NA,11/21/2021 14:13,FALSE,NA,1.46242E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",CeeWorlds,0,FALSE,FALSE,NA,NA
43,"@WashProbs Not the best story, but has anyone else had the Uber/Lyft driver who sounds just like Uncle Snoop?",FALSE,1,WashProbs,11/21/2021 13:26,FALSE,1.46223E+18,1.46241E+18,2730686924,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",purpleshay,0,FALSE,FALSE,NA,NA
44,i have done more at odd hours convincing lyft drivers to rethink their political opinions than any elected official could,FALSE,8,NA,11/21/2021 10:21,FALSE,NA,1.46237E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",zarzarbinkss,0,FALSE,FALSE,NA,NA
45,@rishaetingz I'll be your lyft. I won't go uber they hate the gays lol,FALSE,0,rishaetingz,11/21/2021 7:24,FALSE,1.46229E+18,1.46232E+18,1.09506E+18,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",alifeofhector,0,FALSE,FALSE,NA,NA
46,"There should be a part of the Uber/Lyft profile like ""safe against code switching""",FALSE,3,NA,11/21/2021 7:15,FALSE,NA,1.46232E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",GirthSKI,0,FALSE,FALSE,NA,NA
47,"Also, the airport cue makes no sence. Why have a cue when you allow drivers to skip the line if they're willing to… https://t.co/5Dw374VOG7",FALSE,1,MiggySanz,11/21/2021 6:54,TRUE,1.46231E+18,1.46231E+18,1.4487E+18,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",MiggySanz,0,FALSE,FALSE,NA,NA
48,"Things that were a total joke in the world of @lyft: bonuses (weekly, streak, and PPZ) passengers acting wild as al… https://t.co/N5HbedF2DJ",FALSE,1,NA,11/21/2021 6:48,TRUE,NA,1.46231E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",MiggySanz,0,FALSE,FALSE,NA,NA
49,"I’m too old to be out but Lyft/Uber is too expensive to be home. So I’m partying with the youth 

<U+0001F62D><U+0001F923><U+0001F629><U+0001F643>",FALSE,5,NA,11/21/2021 6:45,FALSE,NA,1.46231E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",thelastacey,0,FALSE,FALSE,NA,NA
50,Lyft driver blasting Who’s That Chick. https://t.co/UAli0a1HDW,FALSE,2,NA,11/21/2021 6:40,FALSE,NA,1.46231E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",literallyartie,0,FALSE,FALSE,NA,NA
51,@solarastar Spend 30 and 4 what.  Or some bitch ass nigga got my money and the uzi Lyft still not on top many fuck… https://t.co/MWaEzE47aC,FALSE,3,solarastar,11/21/2021 4:58,TRUE,1.46228E+18,1.46228E+18,1.38244E+18,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",BaIIinToTheEnd,0,FALSE,FALSE,NA,NA
52,"@WajahatAli Before going to self park our car, my husband was dropping our bags and me at a hotel in SF when a woma… https://t.co/hBrma9ZxRS",FALSE,235,WajahatAli,11/21/2021 4:33,TRUE,1.46226E+18,1.46228E+18,21733692,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",beclowinla,4,FALSE,FALSE,NA,NA
53,This is pretty cool from @lyft https://t.co/ISchVGSfzX,FALSE,1,NA,11/21/2021 3:47,FALSE,NA,1.46227E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",bromeoss,0,FALSE,FALSE,NA,NA
54,When your Lyft/Uber driver thanks you for your entertaining conversation are you:,FALSE,0,NA,11/21/2021 3:47,FALSE,NA,1.46227E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",SarahEOV,0,FALSE,FALSE,NA,NA
55,"@WashProbs My wife, mom, and I took a Lyft to see Hamilton at the the Kennedy Center and were dressed for the occas… https://t.co/LnTw22OWiG",FALSE,3,WashProbs,11/21/2021 3:12,TRUE,1.46223E+18,1.46226E+18,2730686924,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",BenHodapp,0,FALSE,FALSE,NA,NA
56,"The car that you learnt to drive is probably not the only car you drive. Also, there is enough place for SUV's, Min… https://t.co/OC9fdnH2wa",FALSE,0,vijayrkn,11/21/2021 3:08,TRUE,1.46226E+18,1.46226E+18,319264414,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",vijayrkn,0,FALSE,FALSE,NA,NA
57,"I’m literally ALREADY crying for emotional reasons but I can not get a Lyft/Uber back to my hotel, they keep cancel… https://t.co/LItnD7cor0",FALSE,2,NA,11/21/2021 3:03,TRUE,NA,1.46226E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",meganxmacabre,0,FALSE,FALSE,NA,NA
